,latitude,longitude,wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,sample_location_specify,key_plot_id,county_names,county_fips,population_served,date_start,date_end,ptc_15d,detect_prop_15d,sampling_prior,sample_prior_date,percentile
852,44.629793,-70.235135,Maine,484,Maine,Treatment plant,,CDC_BIOBOT_me_484_Treatment plant_raw wastewater,Franklin,23007,2750,2022-11-17,2022-12-01,,100,no,2022-05-23,32.67
853,44.423214,-70.765315,Maine,507,Maine,Treatment plant,,CDC_BIOBOT_me_507_Treatment plant_raw wastewater,Oxford,23017,1000,2022-11-17,2022-12-01,,,no,2022-05-18,
854,43.945487,-69.507521,Maine,65,Maine,Treatment plant,,CDC_BIOBOT_me_65_Treatment plant_raw wastewater,Lincoln,23015,1759,2022-11-17,2022-12-01,840,100,no,2022-05-01,47
855,44.794098,-93.222725,Minnesota,1108,Minnesota,Treatment plant,,CDC_BIOBOT_mn_1108_Treatment plant_raw wastewater,Dakota,27037,250000,2022-11-17,2022-12-01,-71,100,no,2022-05-10,35.67
856,44.794098,-93.222725,Minnesota,1108,Minnesota,Treatment plant,,CDC_BIOBOT_mn_1108_Treatment plant_raw wastewater,Scott,27139,250000,2022-11-17,2022-12-01,-71,100,no,2022-05-10,35.67
857,44.647635,-93.1328,Minnesota,993,Minnesota,Treatment plant,,CDC_BIOBOT_mn_993_Treatment plant_raw wastewater,Scott,27139,150000,2022-11-17,2022-12-01,,100,no,2022-05-10,29
858,44.647635,-93.1328,Minnesota,993,Minnesota,Treatment plant,,CDC_BIOBOT_mn_993_Treatment plant_raw wastewater,Dakota,27037,150000,2022-11-17,2022-12-01,,100,no,2022-05-10,29
859,34.327694,-89.490239,Mississippi,1393,Mississippi,Treatment plant,,CDC_BIOBOT_ms_1393_Treatment plant_raw wastewater,Lafayette,28071,27662,2022-11-17,2022-12-01,306,100,no,2022-08-03,45.25
860,46.988283,-114.055296,Montana,562,Montana,Treatment plant,,CDC_BIOBOT_mt_562_Treatment plant_raw wastewater,Missoula,30063,68015,2022-11-17,2022-12-01,,100,no,2022-06-06,15.6
861,36.211476,-81.705704,North Carolina,1179,North Carolina,Treatment plant,,CDC_BIOBOT_nc_1179_Treatment plant_raw wastewater,Watauga,37189,26000,2022-11-17,2022-12-01,,100,no,2022-06-06,31.2
862,34.77599,-77.943387,North Carolina,421,North Carolina,Treatment plant,,CDC_BIOBOT_nc_421_Treatment plant_post grit removal,Duplin,37061,10000,2022-11-17,2022-12-01,-94,100,no,2022-05-22,36
863,34.77599,-77.943387,North Carolina,421,North Carolina,Treatment plant,,CDC_BIOBOT_nc_421_Treatment plant_post grit removal,Pender,37141,10000,2022-11-17,2022-12-01,-94,100,no,2022-05-22,36
864,35.313733,-82.439575,North Carolina,492,North Carolina,Treatment plant,,CDC_BIOBOT_nc_492_Treatment plant_raw wastewater,Henderson,37089,16000,2022-11-17,2022-12-01,,100,no,2022-05-24,24
865,35.487481,-83.35878,North Carolina,536,North Carolina,Treatment plant,,CDC_BIOBOT_nc_536_Treatment plant_raw wastewater,Swain,37173,12000,2022-11-17,2022-12-01,,100,no,2022-05-05,64
866,35.487481,-83.35878,North Carolina,536,North Carolina,Treatment plant,,CDC_BIOBOT_nc_536_Treatment plant_raw wastewater,Jackson,37099,12000,2022-11-17,2022-12-01,,100,no,2022-05-05,64
867,36.38554,-78.391733,North Carolina,539,North Carolina,Treatment plant,,CDC_BIOBOT_nc_539_Treatment plant_raw wastewater,Vance,37181,15000,2022-11-17,2022-12-01,,,no,2022-05-01,
868,35.92524,-82.08595,North Carolina,575,North Carolina,Treatment plant,,CDC_BIOBOT_nc_575_Treatment plant_raw wastewater,Mitchell,37121,3500,2022-11-17,2022-12-01,305,100,no,2022-05-22,34.25
869,41.123716,-101.663673,Nebraska,1312,Nebraska,Treatment plant,,CDC_BIOBOT_ne_1312_Treatment plant_raw wastewater,Keith,31101,4793,2022-11-17,2022-12-01,,,no,2022-07-05,
870,41.185163,-96.663474,Nebraska,1411,Nebraska,Treatment plant,,CDC_BIOBOT_ne_1411_Treatment plant_raw wastewater,Saunders,31155,4800,2022-11-17,2022-12-01,-62,100,no,2022-08-10,73
871,43.393845,-72.191579,New Hampshire,402,New Hampshire,Treatment plant,,CDC_BIOBOT_nh_402_Treatment plant_raw wastewater,Sullivan,33019,6500,2022-11-17,2022-12-01,,100,no,2022-05-22,43.6
872,40.655822,-74.216309,New Jersey,1322,New Jersey,Treatment plant,,CDC_BIOBOT_nj_1322_Treatment plant_raw wastewater,Essex,34013,1300000,2022-11-17,2022-12-01,,100,no,2022-07-11,48.6
873,40.655822,-74.216309,New Jersey,1322,New Jersey,Treatment plant,,CDC_BIOBOT_nj_1322_Treatment plant_raw wastewater,Union,34039,1300000,2022-11-17,2022-12-01,,100,no,2022-07-11,48.6
874,40.741011,-74.026734,New Jersey,1385,New Jersey,Treatment plant,,CDC_BIOBOT_nj_1385_Treatment plant_raw wastewater,Hudson,34017,145000,2022-11-17,2022-12-01,105,100,no,2022-07-31,73.33
875,40.929281,-74.076349,New Jersey,1605,New Jersey,Treatment plant,,CDC_BIOBOT_nj_1605_Treatment plant_raw wastewater,Bergen,34003,564563,2022-11-17,2022-12-01,131,100,no,2022-10-16,75
876,40.447158,-74.328232,New Jersey,784,New Jersey,Treatment plant,,CDC_BIOBOT_nj_784_Treatment plant_post grit removal,Somerset,34035,880000,2022-11-17,2022-12-01,-8,100,no,2022-05-09,53.5
877,40.447158,-74.328232,New Jersey,784,New Jersey,Treatment plant,,CDC_BIOBOT_nj_784_Treatment plant_post grit removal,Union,34039,880000,2022-11-17,2022-12-01,-8,100,no,2022-05-09,53.5
878,40.447158,-74.328232,New Jersey,784,New Jersey,Treatment plant,,CDC_BIOBOT_nj_784_Treatment plant_post grit removal,Middlesex,34023,880000,2022-11-17,2022-12-01,-8,100,no,2022-05-09,53.5
879,40.715766,-74.152057,New Jersey,788,New Jersey,Treatment plant,,CDC_BIOBOT_nj_788_Treatment plant_post grit removal,Passaic,34031,1500000,2022-11-17,2022-12-01,,100,no,2022-05-08,43
880,40.715766,-74.152057,New Jersey,788,New Jersey,Treatment plant,,CDC_BIOBOT_nj_788_Treatment plant_post grit removal,Essex,34013,1500000,2022-11-17,2022-12-01,,100,no,2022-05-08,43
881,40.715766,-74.152057,New Jersey,788,New Jersey,Treatment plant,,CDC_BIOBOT_nj_788_Treatment plant_post grit removal,Hudson,34017,1500000,2022-11-17,2022-12-01,,100,no,2022-05-08,43
882,40.715766,-74.152057,New Jersey,788,New Jersey,Treatment plant,,CDC_BIOBOT_nj_788_Treatment plant_post grit removal,Bergen,34003,1500000,2022-11-17,2022-12-01,,100,no,2022-05-08,43
883,35.860794,-106.287202,New Mexico,853,New Mexico,Treatment plant,,CDC_BIOBOT_nm_853_Treatment plant_raw wastewater,Los Alamos,35028,13179,2022-11-17,2022-12-01,219,100,no,2022-06-14,65.25
884,36.20519,-115.027696,Nevada,663,Nevada,Treatment plant,,CDC_BIOBOT_nv_663_Treatment plant_raw wastewater,Clark,32003,265000,2022-11-17,2022-12-01,,100,no,2022-05-23,66.4
885,40.97198091,-67.03155955,New York City,485,New York City,Treatment plant,,CDC_BIOBOT_ny_485_Treatment plant_raw wastewater,Kings,36047,283428,2022-11-17,2022-12-01,190,100,no,2022-06-12,81.33
886,41.60097305,-67.2355102,New York City,487,New York City,Treatment plant,,CDC_BIOBOT_ny_487_Treatment plant_raw wastewater,Queens,36081,848328,2022-11-17,2022-12-01,94,100,no,2022-06-12,77.33
887,40.37805209,-66.67427813,New York City,503,New York City,Treatment plant,,CDC_BIOBOT_ny_503_Treatment plant_raw wastewater,Queens,36081,90474,2022-11-17,2022-12-01,131,100,no,2022-06-12,87.67
888,40.87324572,-66.36784133,New York City,545,New York City,Treatment plant,,CDC_BIOBOT_ny_545_Treatment plant_post grit removal,Queens,36081,728123,2022-11-17,2022-12-01,,100,no,2022-06-12,34.4
889,40.27136341,-68.57899351,New York City,550,New York City,Treatment plant,,CDC_BIOBOT_ny_550_Treatment plant_post grit removal,Richmond,36085,244918,2022-11-17,2022-12-01,,100,no,2022-06-12,22
890,41.04491612,-67.31120842,New York City,553,New York City,Treatment plant,,CDC_BIOBOT_ny_553_Treatment plant_post grit removal,Kings,36047,192050,2022-11-17,2022-12-01,,100,no,2022-06-12,21.8
891,36.406705,-97.948613,Oklahoma,767,Oklahoma,Treatment plant,,CDC_BIOBOT_ok_767_Treatment plant_post grit removal,Garfield,40047,51000,2022-11-17,2022-12-01,2962,100,no,2022-11-21,999
892,34.641578,-98.445652,Oklahoma,769,Oklahoma,Treatment plant,,CDC_BIOBOT_ok_769_Treatment plant_raw wastewater,Comanche,40031,93000,2022-11-17,2022-12-01,,100,no,2022-07-11,47.4
893,45.311693,-122.776078,Oregon,1164,Oregon,Treatment plant,,CDC_BIOBOT_or_1164_Treatment plant_post grit removal,Clackamas,41005,25780,2022-11-17,2022-12-01,,100,no,2022-11-22,999
894,45.311693,-122.776078,Oregon,1164,Oregon,Treatment plant,,CDC_BIOBOT_or_1164_Treatment plant_post grit removal,Washington,41067,25780,2022-11-17,2022-12-01,,100,no,2022-11-22,999
895,45.305773,-122.780958,Oregon,1164,Oregon,Treatment plant,,CDC_BIOBOT_or_1164_Treatment plant_raw wastewater,Clackamas,41005,25780,2022-11-17,2022-12-01,,100,no,2022-06-01,40.4
896,45.305773,-122.780958,Oregon,1164,Oregon,Treatment plant,,CDC_BIOBOT_or_1164_Treatment plant_raw wastewater,Washington,41067,25780,2022-11-17,2022-12-01,,100,no,2022-06-01,40.4
897,45.613598,-122.738137,Oregon,1200,Oregon,Treatment plant,,CDC_BIOBOT_or_1200_Treatment plant_post grit removal,Multnomah,41051,654741,2022-11-17,2022-12-01,,100,no,2022-11-27,999
898,45.613598,-122.738137,Oregon,1200,Oregon,Treatment plant,,CDC_BIOBOT_or_1200_Treatment plant_post grit removal,Washington,41067,654741,2022-11-17,2022-12-01,,100,no,2022-11-27,999
899,45.604158,-122.753537,Oregon,1200,Oregon,Treatment plant,,CDC_BIOBOT_or_1200_Treatment plant_raw wastewater,Multnomah,41051,654741,2022-11-17,2022-12-01,,,no,2022-06-07,
900,45.604158,-122.753537,Oregon,1200,Oregon,Treatment plant,,CDC_BIOBOT_or_1200_Treatment plant_raw wastewater,Washington,41067,654741,2022-11-17,2022-12-01,,,no,2022-06-07,
901,45.406774,-122.687188,Oregon,1201,Oregon,Treatment plant,,CDC_BIOBOT_or_1201_Treatment plant_raw wastewater,Washington,41067,45600,2022-11-17,2022-12-01,,100,no,2022-06-07,56
902,45.406774,-122.687188,Oregon,1201,Oregon,Treatment plant,,CDC_BIOBOT_or_1201_Treatment plant_raw wastewater,Multnomah,41051,45600,2022-11-17,2022-12-01,,100,no,2022-06-07,56
903,45.406774,-122.687188,Oregon,1201,Oregon,Treatment plant,,CDC_BIOBOT_or_1201_Treatment plant_raw wastewater,Clackamas,41005,45600,2022-11-17,2022-12-01,,100,no,2022-06-07,56
904,40.602593,-75.472196,Pennsylvania,1161,Pennsylvania,Treatment plant,,CDC_BIOBOT_pa_1161_Treatment plant_raw wastewater,Lehigh,42077,6598,2022-11-17,2022-12-01,38,100,no,2022-05-31,65.17
905,40.438916,-80.035817,Pennsylvania,1388,Pennsylvania,Treatment plant,,CDC_BIOBOT_pa_1388_Treatment plant_post grit removal,Allegheny,42003,22000,2022-11-17,2022-12-01,-99,100,no,2022-08-01,18.2
906,40.203676,-75.046533,Pennsylvania,1454,Pennsylvania,Treatment plant,,CDC_BIOBOT_pa_1454_Treatment plant_raw wastewater,Bucks,42017,55000,2022-11-17,2022-12-01,,,no,2022-08-15,
907,41.808199,-71.425827,Rhode Island,464,Rhode Island,Treatment plant,,CDC_BIOBOT_ri_464_Treatment plant_post grit removal,Providence,44007,240000,2022-11-17,2022-12-01,,100,no,2022-05-11,31
908,41.971423,-71.648142,Rhode Island,76,Rhode Island,Treatment plant,,CDC_BIOBOT_ri_76_Treatment plant_raw wastewater,Providence,44007,10000,2022-11-17,2022-12-01,,100,no,2022-06-08,45.2
909,41.718451,-71.264972,Rhode Island,835,Rhode Island,Treatment plant,,CDC_BIOBOT_ri_835_Treatment plant_raw wastewater,Bristol,44001,11000,2022-11-17,2022-12-01,-48,100,no,2022-06-07,59.25
910,34.063905,-79.624627,South Carolina,1159,South Carolina,Treatment plant,,CDC_BIOBOT_sc_1159_Treatment plant_raw wastewater,Florence,45041,45000,2022-11-17,2022-12-01,302,100,no,2022-05-30,29.75
911,34.063905,-79.624627,South Carolina,1159,South Carolina,Treatment plant,,CDC_BIOBOT_sc_1159_Treatment plant_raw wastewater,Darlington,45031,45000,2022-11-17,2022-12-01,302,100,no,2022-05-30,29.75
912,34.918172,-82.389352,South Carolina,1549,South Carolina,Treatment plant,,CDC_BIOBOT_sc_1549_Treatment plant_raw wastewater,Greenville,45045,140280,2022-11-17,2022-12-01,,100,no,2022-09-26,55.2
913,34.122209,-82.128741,South Carolina,600,South Carolina,Treatment plant,,CDC_BIOBOT_sc_600_Treatment plant_raw wastewater,Greenwood,45047,48000,2022-11-17,2022-12-01,-26,100,no,2022-05-03,52.33
914,42.94024,-97.38213,South Dakota,1165,South Dakota,Treatment plant,,CDC_BIOBOT_sd_1165_Treatment plant_raw wastewater,Yankton,46135,15500,2022-11-17,2022-12-01,-95,100,no,2022-06-01,60.5
915,44.396474,-98.168273,South Dakota,493,South Dakota,Treatment plant,,CDC_BIOBOT_sd_493_Treatment plant_post grit removal,Beadle,46005,13289,2022-11-17,2022-12-01,,100,no,2022-11-27,999
916,44.396594,-98.177193,South Dakota,493,South Dakota,Treatment plant,,CDC_BIOBOT_sd_493_Treatment plant_raw wastewater,Beadle,46005,13289,2022-11-17,2022-12-01,,100,no,2022-06-01,48
917,36.227744,-86.89905,Tennessee,1283,Tennessee,Treatment plant,,CDC_BIOBOT_tn_1283_Treatment plant_post grit removal,Davidson,47037,600000,2022-11-17,2022-12-01,,100,no,2022-06-27,21.2
918,35.052915,-90.083077,Tennessee,1329,Tennessee,Treatment plant,,CDC_BIOBOT_tn_1329_Treatment plant_raw wastewater,Shelby,47157,300000,2022-11-17,2022-12-01,247,100,no,2022-07-13,25.25
919,36.526144,-82.545615,Tennessee,1508,Tennessee,Treatment plant,,CDC_BIOBOT_tn_1508_Treatment plant_raw wastewater,Hawkins,47073,60500,2022-11-17,2022-12-01,7119,100,no,2022-09-04,48.5
920,36.526144,-82.545615,Tennessee,1508,Tennessee,Treatment plant,,CDC_BIOBOT_tn_1508_Treatment plant_raw wastewater,Sullivan,47163,60500,2022-11-17,2022-12-01,7119,100,no,2022-09-04,48.5
921,36.488843,-82.267779,Tennessee,1539,Tennessee,Treatment plant,,CDC_BIOBOT_tn_1539_Treatment plant_post grit removal,Sullivan,47163,50000,2022-11-17,2022-12-01,-67,100,no,2022-09-25,82.2
922,35.138103,-84.881911,Tennessee,496,Tennessee,Treatment plant,,CDC_BIOBOT_tn_496_Treatment plant_raw wastewater,Bradley,47011,52000,2022-11-17,2022-12-01,10,100,no,2022-05-31,26
923,30.156508,-97.59006,Texas,1140,Texas,Treatment plant,,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,Travis,48453,500000,2022-11-17,2022-12-01,,100,no,2022-05-19,28.4
924,32.732881,-96.789079,Texas,1210,Texas,Treatment plant,,CDC_BIOBOT_tx_1210_Treatment plant_post grit removal,Dallas,48113,900000,2022-11-17,2022-12-01,394,100,no,2022-06-05,45.4
925,29.188487,-94.988474,Texas,1494,Texas,Treatment plant,,CDC_BIOBOT_tx_1494_Treatment plant_raw wastewater,Galveston,48167,20000,2022-11-17,2022-12-01,,100,no,2022-08-30,53.33
926,29.487251,-95.062942,Texas,593,Texas,Treatment plant,,CDC_BIOBOT_tx_593_Treatment plant_post grit removal,Galveston,48167,89600,2022-11-17,2022-12-01,198832,100,no,2022-06-01,47.5
927,32.741001,-96.793999,Texas,805,Texas,Treatment plant,,CDC_BIOBOT_tx_805_Treatment plant_post grit removal,Dallas,48113,900000,2022-11-17,2022-12-01,44,100,no,2022-06-05,38.4
928,29.320971,-98.643375,Texas,811,Texas,Treatment plant,,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,Bexar,48029,415000,2022-11-17,2022-12-01,192,100,no,2022-06-21,36.5
929,29.405783,-98.619108,Texas,847,Texas,Treatment plant,,CDC_BIOBOT_tx_847_Treatment plant_raw wastewater,Bexar,48029,230000,2022-11-17,2022-12-01,93,100,no,2022-06-21,45.75
930,29.267098,-98.448528,Texas,848,Texas,Treatment plant,,CDC_BIOBOT_tx_848_Treatment plant_raw wastewater,Bexar,48029,630000,2022-11-17,2022-12-01,107,100,no,2022-06-21,31.75
931,27.63725,-99.603924,Texas,863,Texas,Treatment plant,,CDC_BIOBOT_tx_863_Treatment plant_raw wastewater,Webb,48479,30000,2022-11-17,2022-12-01,1567,100,no,2022-06-08,35.5
932,40.52532,-112.29954,Utah,1270,Utah,Treatment plant,,CDC_BIOBOT_ut_1270_Treatment plant_raw wastewater,Tooele,49045,13000,2022-11-17,2022-12-01,3095,100,no,2022-06-21,55.6
933,38.844342,-77.064241,Virginia,1113,Virginia,Treatment plant,,CDC_BIOBOT_va_1113_Treatment plant_raw wastewater,Arlington,51013,207627,2022-11-17,2022-12-01,,100,no,2022-05-15,26
934,39.254495,-78.187172,Virginia,1202,Virginia,Treatment plant,,CDC_BIOBOT_va_1202_Treatment plant_raw wastewater,Frederick,51069,51470,2022-11-17,2022-12-01,,100,no,2022-06-06,50.2
935,37.826552,-79.823959,Virginia,1259,Virginia,Treatment plant,,CDC_BIOBOT_va_1259_Treatment plant_raw wastewater,Clifton Forge City,51005,5000,2022-11-17,2022-12-01,40004,67,no,2022-06-22,31
936,37.826552,-79.823959,Virginia,1259,Virginia,Treatment plant,,CDC_BIOBOT_va_1259_Treatment plant_raw wastewater,Alleghany,51005,5000,2022-11-17,2022-12-01,40004,67,no,2022-06-22,31
937,37.001607,-79.842569,Virginia,1272,Virginia,Treatment plant,,CDC_BIOBOT_va_1272_Treatment plant_post grit removal,Franklin,51067,5000,2022-11-17,2022-12-01,,100,no,2022-11-21,999
938,37.133424,-76.520712,Virginia,1275,Virginia,Treatment plant,,CDC_BIOBOT_va_1275_Treatment plant_raw wastewater,Hampton City,51650,141543,2022-11-17,2022-12-01,595,100,no,2022-06-06,28.6
939,37.133424,-76.520712,Virginia,1275,Virginia,Treatment plant,,CDC_BIOBOT_va_1275_Treatment plant_raw wastewater,Newport News City,51700,141543,2022-11-17,2022-12-01,595,100,no,2022-06-06,28.6
940,36.723183,-78.165449,Virginia,1338,Virginia,Treatment plant,,CDC_BIOBOT_va_1338_Treatment plant_raw wastewater,Mecklenburg,51117,5300,2022-11-17,2022-12-01,,100,no,2022-07-18,11.4
941,36.674371,-79.853248,Virginia,540,Virginia,Treatment plant,,CDC_BIOBOT_va_540_Treatment plant_raw wastewater,Henry,51089,16000,2022-11-17,2022-12-01,,100,no,2022-07-03,16.8
942,44.474518,-73.026751,Vermont,1080,Vermont,Treatment plant,,CDC_BIOBOT_vt_1080_Treatment plant_raw wastewater,Chittenden,50007,31000,2022-11-17,2022-12-01,,100,no,2022-05-01,17.6
943,44.420095,-72.124315,Vermont,1452,Vermont,Treatment plant,,CDC_BIOBOT_vt_1452_Treatment plant_raw wastewater,Caledonia,50005,3500,2022-11-17,2022-12-01,,,no,2022-08-16,
944,44.2134,-72.616893,Vermont,1520,Vermont,Treatment plant,,CDC_BIOBOT_vt_1520_Treatment plant_post grit removal,Washington,50023,15000,2022-11-17,2022-12-01,,,no,2022-09-14,999
945,44.489432,-73.173558,Vermont,701,Vermont,Treatment plant,,CDC_BIOBOT_vt_701_Treatment plant_raw wastewater,Chittenden,50007,8500,2022-11-17,2022-12-01,,100,no,2022-06-14,30.33
946,44.775622,-72.907785,Vermont,770,Vermont,Treatment plant,,CDC_BIOBOT_vt_770_Treatment plant_raw wastewater,Franklin,50011,7500,2022-11-17,2022-12-01,-89,100,no,2022-05-24,45.6
947,45.765357,-122.695721,Washington,1084,Washington,Treatment plant,,CDC_BIOBOT_wa_1084_Treatment plant_post grit removal,Clark,53011,120000,2022-11-17,2022-12-01,,100,no,2022-05-02,46.6
948,45.73295,-122.702846,Washington,510,Washington,Treatment plant,,CDC_BIOBOT_wa_510_Treatment plant_raw wastewater,Clark,53011,81140,2022-11-17,2022-12-01,604,100,no,2022-05-01,58.75
949,41.50577,-109.418016,Wyoming,1317,Wyoming,Treatment plant,,CDC_BIOBOT_wy_1317_Treatment plant_post grit removal,Sweetwater,56037,12000,2022-11-17,2022-12-01,4569,100,no,2022-07-10,59.25
950,44.774818,-106.826003,Wyoming,1353,Wyoming,Treatment plant,,CDC_BIOBOT_wy_1353_Treatment plant_post grit removal,Sheridan,56033,20000,2022-11-17,2022-12-01,,100,no,2022-11-22,999
951,32.719252,-114.499751,Arizona,1053,Arizona,Before treatment plant,82,NWSS_az_1053_Before treatment plant_82_raw wastewater,Yuma,4027,8271,2022-11-17,2022-12-01,,,yes,2021-02-04,
952,32.613328,-114.617094,Arizona,1059,Arizona,Treatment plant,,NWSS_az_1059_Treatment plant_raw wastewater,Yuma,4027,18039,2022-11-17,2022-12-01,533,75,yes,2021-02-04,30.75
953,33.432164,-111.927899,Arizona,1212,Arizona,Before treatment plant,95,NWSS_az_1212_Before treatment plant_95_raw wastewater,Maricopa,4013,17280,2022-11-17,2022-12-01,,,no,2022-01-04,
954,33.433244,-111.924739,Arizona,1212,Arizona,Before treatment plant,96,NWSS_az_1212_Before treatment plant_96_raw wastewater,Maricopa,4013,9430,2022-11-17,2022-12-01,,,no,2022-01-04,
955,33.442284,-111.916939,Arizona,1212,Arizona,Before treatment plant,97,NWSS_az_1212_Before treatment plant_97_raw wastewater,Maricopa,4013,9848,2022-11-17,2022-12-01,,,no,2022-01-04,
956,33.424484,-111.917739,Arizona,1212,Arizona,Before treatment plant,98,NWSS_az_1212_Before treatment plant_98_raw wastewater,Maricopa,4013,12542,2022-11-17,2022-12-01,,,no,2022-01-06,
957,38.938556,-122.661777,California,1019,California,Treatment plant,,NWSS_ca_1019_Treatment plant_raw wastewater,Lake,6033,13200,2022-11-17,2022-12-01,,,no,2022-02-07,
958,38.699415,-121.701913,California,126,California,Treatment plant,,NWSS_ca_126_Treatment plant_primary sludge,Yolo,6113,70717,2022-11-17,2022-12-01,,,yes,2020-11-23,
959,37.637984,-121.081902,California,1373,California,Treatment plant,,NWSS_ca_1373_Treatment plant_primary sludge,Stanislaus,6099,230000,2022-11-17,2022-12-01,,,no,2022-04-30,
960,38.617808,-121.925156,California,1377,California,Treatment plant,,NWSS_ca_1377_Treatment plant_raw wastewater,Yolo,6113,7285,2022-11-17,2022-12-01,,,no,2022-05-06,
961,38.690415,-121.713833,California,1378,California,Treatment plant,,NWSS_ca_1378_Treatment plant_raw wastewater,Yolo,6113,59000,2022-11-17,2022-12-01,,,no,2022-04-29,
962,37.810887,-122.30666,California,137,California,Treatment plant,,NWSS_ca_137_Treatment plant_raw wastewater,Alameda,6001,740000,2022-11-17,2022-12-01,,,no,2022-02-08,
963,37.810887,-122.30666,California,137,California,Treatment plant,,NWSS_ca_137_Treatment plant_raw wastewater,Contra Costa,6013,740000,2022-11-17,2022-12-01,,,no,2022-02-08,
964,40.005611,-121.025245,California,1524,California,Treatment plant,,NWSS_ca_1524_Treatment plant_raw wastewater,Plumas,6063,4217,2022-11-17,2022-12-01,,,no,2022-09-06,999
